SourceID,SMILES,PIC50,USED_AS
CHEMBL1304667,Cc1sc2ncnc(SCC(=O)NC(=O)c3cccn3C)c2c1C,5.1,Dev-set
CHEMBL2204940,Cc1onc(n1)C2(N[C@H](Cc3c2[nH]c4ccccc34)c5nc(c[nH]5)c6ccc(F)cc6)c7noc(C)n7,5.9,Dev-set
CHEMBL1256661,CCC(=O)c(c1)ccc(c12)Sc3c(cccc3)N2CCCN(C)C,5.6,Dev-set
CHEMBL53321,CCC(=O)c1cn(c2ccc(F)cc2)c3ccc(Cl)cc13,5.71,Dev-set
CHEMBL596,CCC(=O)N(C1CCN(CCc2ccccc2)CC1)c3ccccc3,5.74,Dev-set
CHEMBL567288,CCC(=O)N(Cc1ccc2ccccc2c1)C3CCNCC3,4.9,Dev-set
CHEMBL1649930,CCC(=O)N1CCc2c(C1)nc(C)n2[C@H]3C[C@H]4CC[C@@H](C3)N4CC[C@H](NC(=O)C)c5cccc(F)c5,5.3,Dev-set
CHEMBL252031,CCC(=O)NC1CCc2cc(CCN3CCN(CC3)c4nsc5ccccc45)ccc12,6.7,Dev-set
CHEMBL253022,CCC(=O)NC1CCc2ccc(CCN3CCN(CC3)c4nsc5ccccc45)cc12,6.8,Dev-set
CHEMBL1957791,CCC(=O)NCCc1ccccc1c2ccc([C@H]3CNCC[C@@H]3C4=CC(=O)N(C)C=C4)c(Cl)c2,5.55,Dev-set
CHEMBL300117,CCC(=O)OC(Cc1ccccc1)(C(C)CN(C)C)c2ccccc2,5.56,Dev-set
CHEMBL1289093,CCC(O)(c1cn(Cc2ccc3c(c(CO)sc3c2)c4ccccc4)nn1)C(F)(F)F,4.9,Dev-set
CHEMBL3613449,CCC(C)[C@@H](CN1CCC(C)(CC1)c2cccc(F)c2)NC(=O)[C@H]3Cc4ccc(O)cc4CN3,5.8,Dev-set
CHEMBL286013,CCC(C)(C)C(=O)O,4.9,Dev-set
CHEMBL1761534,CCC(CC)(CCOc1cc(CCCOC)cc(CN(C2CC2)C(=O)[C@H]3CNCC[C@@H]3c4ccc(OCCOc5c(Cl)cc(C)cc5Cl)cc4)c1)C(=O)O,6.4,Dev-set
CHEMBL1091720,CCC(C)(C)Cc1c[nH]c(CCc2ccc(cc2)c3ccccn3)n1,5.92,Dev-set
CHEMBL1570350,CCc(c1O)cc(Cl)c(OC)c1C(=O)NC[C@@H]2CCN(C2)CC,5.5,Dev-set
CHEMBL522697,CCC(C)C(C)CN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,6.05,Dev-set
CHEMBL1223602,CCC(C)(C)c1ccc(cc1)S(=O)(=O)Nc2ccc(cc2)[C@]34CNC[C@H]3C4,5.9,Dev-set
CHEMBL1409985,CCC(C)Nc1ccc(NC(C)CC)cc1,4.85,Dev-set
CHEMBL299390,CCC(CC)c1cn(c2ccc(F)cc2)c3ccc(Cl)cc13,5.83,Dev-set
CHEMBL1080969,CCC(CC)N([C@H]1CCNC1)C(=O)c2cccc(Cl)c2Cl,5.11,Dev-set
CHEMBL2314055,CCC(CC)N[C@@H]1C[C@H]2CCC[C@]2(C1)C(=O)N3CCc4ncc(cc4C3)C(F)(F)F,4.3,Dev-set
CHEMBL1271275,CCC(CC)NC(=O)CCc1cc(nc(n1)C#N)c2cccc(c2)C(F)(F)F,5.5,Dev-set
CHEMBL2333620,CCC(CC)Nc1cc(cc(COCC2(CCN(C)CC2)c3ccc(F)cc3)n1)C(F)(F)F,5.15,Dev-set
CHEMBL1084401,CCC(CC)NCCCc1cc(nc(n1)C#N)c2cccc(c2)C(F)(F)F,6.49,Dev-set
CHEMBL1343147,CCC(Cl)CC(Cl)C(Cl)C(Cl)C(Cl)C(C)Cl,4.95,Dev-set
CHEMBL1823052,CCC(CO)NS(=O)(=O)c1ccc(cc1)c2ccc(CCN3CCC[C@H]3C)cc2,5.29,Dev-set
CHEMBL64391,CCC(C)N1N=CN(C1=O)c2ccc(cc2)N3CCN(CC3)c4ccc(OCC5COC(Cn6cncn6)(O5)c7ccc(Cl)cc7Cl)cc4,4.4,Dev-set
CHEMBL2012836,CCC(NCCCC[C@@H](Nc1cc(C)c(F)c(C)c1)C(=O)NO)c2ccc(F)cc2,6.02,Dev-set
CHEMBL2325982,CCC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4,5.19,Dev-set
CHEMBL1289446,CCC(O)(c1cn(Cc2ccc3c(c4ccccc4)c(sc3c2)C(=O)N)nn1)C(F)(F)F,4.77,Dev-set
CHEMBL2010824,CCC(NCCCC[C@@H](Cc1cc(C)c(F)c(C)c1)C(=O)NO)c2ccc(F)cc2,4.88,Dev-set
CHEMBL1289328,CCC(O)(c1cn(Cc2ccc3c(c4ccccc4)c(sc3c2)C(=O)N(C)C)nn1)C(F)(F)F,4.7,Dev-set
CHEMBL2012837,CCC(NCCCC[C@@H](Oc1cc(C)c(F)c(C)c1)C(=O)NO)c2ccc(F)cc2,5.57,Dev-set
CHEMBL2012838,CCC(NCCCC[C@@H](C[C@@H](OC)c1ccc(F)cc1)C(=O)NO)c2ccc(F)cc2,5,Dev-set
CHEMBL1289215,CCC(O)(c1cn(Cc2ccc3c(c4ccccc4)c(sc3c2)C(=O)C)nn1)C(F)(F)F,5.4,Dev-set
CHEMBL1289329,CCC(O)(c1cn(Cc2ccc3c(c4ccccc4)c(sc3c2)C(=O)NC)nn1)C(F)(F)F,4.7,Dev-set
CHEMBL1290765,CCC(O)(c1cn(Cc2ccc3c(c4ccccc4)c(sc3c2)C(=O)O)nn1)C(F)(F)F,4.7,Dev-set
CHEMBL1290649,CCC(O)(c1cn(Cc2ccc3c(c4ccccc4)c(sc3c2)C(=O)OC)nn1)C(F)(F)F,5.2,Dev-set
CHEMBL1289094,CCC(O)(c1cn(Cc2ccc3c(c4ccccc4)c(sc3c2)C(C)(C)O)nn1)C(F)(F)F,5.6,Dev-set
CHEMBL1289214,CCC(O)(c1cn(Cc2ccc3c(c4ccccc4)c(sc3c2)C(C)O)nn1)C(F)(F)F,5.4,Dev-set
CHEMBL53871,CCC(O)(CC)c1cn(c2ccc(F)cc2)c3ccc(Cl)cc13,4.8,Dev-set
CHEMBL53866,CCC(O)c1cn(c2ccc(F)cc2)c3ccc(Cl)cc13,5.66,Dev-set
CHEMBL1204054,CCC[C@@]1(O)[C@H](C)CN(C[C@@H]1C)C(=O)[C@@H]2[C@@H](c3c(F)cc(F)cc3)CN(C2)c4cccnn4,8,Dev-set
CHEMBL1079667,Cc1ncoc1c2nnc(SCCCN3CC4CC4(C3)c5ccccc5)n2C,5.8,Dev-set
CHEMBL1671908,CCC1=C(C)CC(C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NC3CCC(C)CC3)C1=O,4.13,Dev-set
CHEMBL3577935,CCC[C@@H]1C[C@@H](CC[C@@H]1NC(=O)CNC(=O)c2cccc(c2)C(F)(F)F)N(C)C(C)C,4.49,Dev-set
CHEMBL3604693,CCc1c(C)c2OCC(=O)Nc2nc1CNC34CCC(CCc5c(F)cnc6ccc(OC)nc56)(CC3)OC4,6.15,Dev-set
CHEMBL216281,CCc1c(CC)n(C)c2CCC\C(=N/OC(=O)Nc3ccccc3)\c12,4.52,Dev-set
CHEMBL3577945,CCC[C@@H]1C[C@@H](CC[C@@H]1N2CC[C@H](Nc3ncnc4ccc(cc34)C(F)(F)F)C2=O)N(C)C(C)C,5.74,Dev-set
CHEMBL388489,CCC1(CNCCC#N)CN(C1)c2c(C)c3N(C=C(C(=O)O)C(=O)c3cc2F)C4CC4,3.8,Dev-set
CHEMBL40,CCC1(C(=O)NC(=O)NC1=O)c2ccccc2,2.52,Dev-set
CHEMBL3577942,CCC[C@@H]1C[C@@H](CC[C@@H]1N2CC[C@H](NC(=O)c3cc(ccc3NC(=O)NCC)C(F)(F)F)C2=O)N(C)C(C)C,4.85,Dev-set
CHEMBL217133,CCc1c(C)[nH]c2CCC\C(=N/NC(=O)Nc3ccccc3)\c12,4.68,Dev-set
CHEMBL217347,CCc1c(C)[nH]c2CCC\C(=N/OC(=O)Nc3ccccc3)\c12,4.52,Dev-set
CHEMBL567916,CCc1n[nH]c(CC)c1Oc2cc(Cl)cc(c2)C#N,4.41,Dev-set
CHEMBL36,CCc1nc(N)nc(N)c1c2ccc(Cl)cc2,4.4,Dev-set
CHEMBL2441418,CCc1c(CCN2CCN(CC2)C(=O)Cc3ccc(cc3)n4cnnn4)ccc5C(=O)OCc15,4.57,Dev-set
CHEMBL564812,CCc1c(CN[C@H]2CC[C@@H](F)C2)nc(c3ncccc3Cl)n1c4ccc(C)nc4,4.82,Dev-set
CHEMBL2425952,CCC1=Nc2c(Cc3ccc(cc3)C(=O)NO)cccc2C(=O)N1CCc4ccccc4,5.33,Dev-set
CHEMBL476723,CCC1=Nc2ccccc2C(=O)N1c3ccc(OCCCN4CCCC4)cc3,5.3,Dev-set
CHEMBL2380439,CCC1(Oc2ccccc2C(=N1)N)c3cccc(c3)c4cncnc4,5.8,Dev-set
CHEMBL449542,CCc1cc(Oc2cc(Cl)ccc2CNC)ccc1Cl,5.94,Dev-set
CHEMBL2105617,CCC1C2CC3C4N(C)c5ccccc5C46CC(C2[C@H]6O)N3C1O,5.98,Dev-set
CHEMBL214377,CCc1ccc2C(=O)C=C(Oc2c1)C(=O)NC3CCN(Cc4ccc5OCOc5c4)CC3,8.13,Dev-set
CHEMBL2376796,CCc1ccc2c(nc(N)nc2c1)N3CC(C3)NC,5.6,Dev-set
CHEMBL271971,CCC1C[C@H](N2CCC(CN3CCC(CC3)Oc4ccc(CO)c(Cl)c4)CC2)C(=O)O1,1.55,Dev-set
CHEMBL1095789,CCc1cc(n[nH]1)C(=O)N[C@@H]2CC(C)(C)Oc3nc(c4ccc(Cl)cc4Cl)c(cc23)c5ccc(Cl)cc5,5.92,Dev-set
CHEMBL554054,CCc1cc(ccc1)N(C)C(=N)Nc2cccc(c23)cccc3,5,Dev-set
CHEMBL1814154,CCc1c(nn(c2ccc(Cl)cc2Cl)c1c3ccc(Br)cc3)C(=O)NC(C)(C)c4nnnn4C,4.64,Dev-set
CHEMBL1585777,CCc1ccc(\C=C\C(=O)C2=C(O)C(=O)C=CC(=C2)Br)cc1,5.9,Dev-set
CHEMBL551883,CCc1ccc(cc1)C(C(Cl)Cl)c2ccc(CC)cc2,4.65,Dev-set
CHEMBL3134098,CCC1(C)NC(=O)c2cc(cc(Cl)c2NC1=O)S(=O)(=O)Nc3ccc(F)cc3F,4,Dev-set
CHEMBL388488,CCC1(CN)CN(C1)c2c(C)c3N(C=C(C(=O)O)C(=O)c3cc2F)C4CC4,4.3,Dev-set
CHEMBL2376797,CCc1ccc2c(nc(N)nc2c1)N3CC[C@H](C3)NC,5.6,Dev-set
CHEMBL2376795,CCc1ccc2c(nc(N)nc2c1)N3CCNCC3,5.8,Dev-set
CHEMBL507721,CCc1cc(Oc2ccc(F)cc2CNC)ccc1Cl,5.34,Dev-set
CHEMBL3425802,CCc1cc2OCC(=O)Nc2nc1CNC34CCC(C[C@]5(O)CN6C(=O)C=Cc7ncc(F)c5c67)(CC3)OC4,4.22,Dev-set
CHEMBL271631,CCc1nc2cc3CCN(CCCSc4nnc(c5cccc6nc(C)ccc56)n4C)CCc3cc2s1,6.6,Dev-set
CHEMBL3237556,CCc1cccc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)nnc2C(=O)N)n1,5.2,Dev-set
CHEMBL1771460,CCc1cccc(NC(=O)N2CCc3nc(nc(c3C2)c4ccccc4C)c5c(C)onc5C)c1,5.3,Dev-set
CHEMBL2376800,CCc1cnc2c(nc(N)nc2c1)N3CC(C3)NC,4.46,Dev-set
CHEMBL2376801,CCc1cnc2c(nc(N)nc2c1)N3CC[C@H](C3)NC,4.36,Dev-set
CHEMBL598555,CCc1ccc2oc(nc2n1)N3CCN4CCC3CC4,4.56,Dev-set
CHEMBL1771458,CCc1cccc(NC(=O)N2CCc3nc(nc(c3C2)c4ccccc4C)c5cncnc5)c1,5.3,Dev-set
CHEMBL1771456,CCc1cccc(NC(=O)N2CCc3nc(nc(c3C2)c4ccccc4C)c5ccc6OCOc6c5)c1,5.3,Dev-set
CHEMBL1398931,CCc1ccc2nc(NC(=O)c3cc(C)on3)sc2c1,4.93,Dev-set
CHEMBL1408585,CCC1CCCCN1C(=S)NC(=O)c2cccs2,6.5,Dev-set
CHEMBL300907,CCc1cn(c2ccc(F)cc2)c3ccc(Cl)cc13,2.46,Dev-set
CHEMBL184412,CCCCN(CCCC)CCCOc1ccc(cc1)C(=O)c2c(CCCC)oc3ccc(NS(=O)(=O)C)cc23,5.52,Dev-set
CHEMBL2146802,CCCCN1CCC[C@@H]1CN2N=C(Cc3ccc(Cl)cc3)c4ccccc4C2=O,7.8,Dev-set
CHEMBL2376799,CCc1cnc2c(nc(N)nc2c1)N3CCN(C)CC3,4.57,Dev-set
CHEMBL3703264,CCc1cncc(c1)c2ccc3OCC4(CC4)C5(COC(=N5)N)c3c2,5.35,Dev-set
CHEMBL561739,CCc1ccccc1C(=O)N(CC2CCC2)[C@H]3CCNC3,4.79,Dev-set
CHEMBL436673,CCc1ccccc1Oc2cc(C)ncc2CN(C)C,4.7,Dev-set
CHEMBL1271476,CCc1cccc(NC(=O)NC2=CC=CN(Cc3ccccc3Cl)C2=O)c1,5,Dev-set
CHEMBL255567,CCc1nc2cc3CCN(CCCSc4nnc(c5ocnc5C)n4C)CCc3cc2s1,5.9,Dev-set
CHEMBL576256,CCc1n[nH]c(CC)c1Oc2cc(C)cc(c2)C#N,4,Dev-set
CHEMBL256477,CCc1nn(C)c2cc3CCN(CCCSc4nnc(c5cccc6nc(C)ccc56)n4C)CCc3cc12,6,Dev-set
CHEMBL1095121,CCc1nn(CCOCC(F)(F)F)c2c(Nc3ccncn3)nc(nc12)N4CCN[C@H](C)C4,5.85,Dev-set
CHEMBL2070940,CCc1csc(n1)N2CCN(CC2)C(=O)[C@@H]3CCCC[C@H]3C(=O)NC4(CC4)C#N,4,Dev-set
CHEMBL2435856,CCc1nc(Oc2ccc(cc2)C(=O)O)ccc1CN3CCC(CC3)N4[C@@H](CN(C5CCOCC5)C4=O)c6ccccc6,4.52,Dev-set
CHEMBL565829,CCc1n[nH]c(CC)c1Oc2cc(cc(c2)C#N)C#N,5.01,Dev-set
CHEMBL1782578,CCC1COCC[C@@H]1N[C@@H]2CC[C@](C2)(C(C)C)C(=O)N3CCN(CC3)c4cc(ccn4)C(F)(F)F,5.92,Dev-set
CHEMBL2204264,CCc1ncc(s1)[C@@]2(O)CC[C@H](CC2)N3CC(C3)NC(=O)CNC(=O)c4cccc(c4)C(F)(F)F,4.3,Dev-set
CHEMBL1834798,CCc1ncc(s1)[C@@H]2CC[C@@H](CC2)N3CC(C3)NC(=O)CNc4nn(C)c5ccc(cc45)C(F)(F)F,4.64,Dev-set
CHEMBL1771459,CCc1cccc(NC(=O)N2CCc3nc(nc(c3C2)c4ccccc4C)c5cnc(nc5)C#N)c1,6.7,Dev-set
CHEMBL1771457,CCc1cccc(NC(=O)N2CCc3nc(nc(c3C2)c4ccccc4C)c5cnccc5C#N)c1,6.7,Dev-set
CHEMBL1099069,CCc1nn(CCOCC(F)(F)F)c2c(Nc3ccncn3)nc(nc12)N4CCNCC4,5.29,Dev-set
CHEMBL1819274,CCc1nn2ccccc2c1CCN(Cc3ccc(\C=C\C(=O)NO)cc3)C(C)C,5.12,Dev-set
CHEMBL256442,CCc1nc2ccc3CCN(CCCSc4nnc(c5cccc6nc(C)ccc56)n4C)CCc3c2s1,6.8,Dev-set
CHEMBL403804,CCc1nc2ccc3CCN(CCCSc4nnc(c5ocnc5C)n4C)CCc3c2s1,5.5,Dev-set
CHEMBL2023930,CCc1cc(NC(=O)c2ccccc2F)ccc1c3oc(NCCCN4CCCCC4)nn3,5.4,Dev-set
CHEMBL256482,CCc1oc2c(Br)c3CCN(CCCCSc4nnc(c5cccc6nc(C)ccc56)n4C)CCc3cc2n1,5.8,Dev-set
CHEMBL560182,CCc1oc(CCc2cc(cc(NCC(F)(F)F)n2)N3CCOCC3)nc1C,5.8,Dev-set
CHEMBL272378,CCc1oc2c(Br)c3CCN(CCSc4nnc(c5cccc6nc(C)ccc56)n4C)CCc3cc2n1,5.6,Dev-set
CHEMBL255417,CCc1oc2c(Br)c3CCN(CCc3cc2n1)C(C)CCSc4nnc(c5cccc6nc(C)ccc56)n4C,5.5,Dev-set
CHEMBL403181,CCc1noc2cc3CCN(CCCSc4nnc(c5cccc6nc(C)ccc56)n4C)CCc3cc12,6,Dev-set
CHEMBL1671904,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC3OC(C)CC(C3O)N(C)C)C(C)(CC(C)C(=O)C(C)C(O)C1(C)O)OC,4.48,Dev-set
CHEMBL1671888,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC3OC(C)CC(C3O)N(C)C)C(C)(O)CC(C)\C(=N\OCOCCOC)\C(C)C(O)C1(C)O,4.44,Dev-set
CHEMBL1671887,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC3OC(C)CC(C3O)N(C)C)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,4.1,Dev-set
CHEMBL52348,CCCc1cn(c2ccc(F)cc2)c3ccc(Cl)cc13,4.59,Dev-set
CHEMBL3582325,CCc1oc(nn1)[C@@]2(N[C@H](Cc3c2[nH]c4ccccc34)c5nc(c[nH]5)c6ccc(F)cn6)c7cnn(C)c7,5.37,Dev-set
CHEMBL1673437,CCCC1NC(C)C2N1NC(=NC2=O)c3cc(ccc3OCC)S(=O)(=O)N4CCN(CC)CC4,4.9,Dev-set
CHEMBL3237557,CCCc1cccc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)nnc2C(=O)N)n1,5.2,Dev-set
CHEMBL562677,CCc1oc(CCc2cc(cc(NCCOC)n2)N3CCOCC3)nc1C,6.05,Dev-set
CHEMBL255778,CCc1oc2c(Br)c3CCN(CCCSc4nnc(c5cccc6nc(C)ccc56)n4C)CCc3cc2n1,5.9,Dev-set
CHEMBL551197,CCc1oc(SCc2cc(cc(NCC#N)n2)N3CCOCC3)nc1C,5.08,Dev-set
CHEMBL560921,CCc1oc(CCc2cc(cc(NCCC#N)n2)N3CCOCC3)nc1C,5.8,Dev-set
CHEMBL571013,CCc1oc(CCc2cc(cc(NC)n2)N3CCOCC3)nc1C,6.08,Dev-set
CHEMBL442456,CCc1oc2ccc3CCN(CCCSc4nnc(c5cccc6nc(C)ccc56)n4C)CCc3c2n1,5.2,Dev-set
CHEMBL272302,CCc1oc2cc3CCN(CCCSc4nnc(c5cccnc5)n4C)CCc3cc2n1,4.8,Dev-set
CHEMBL3582320,CCc1onc(n1)[C@@]2(N[C@H](Cc3c2[nH]c4ccccc34)c5nc(c[nH]5)c6ccc(F)cn6)c7cnn(C)c7,5.02,Dev-set
CHEMBL384043,CCc1oc2ccc(CN3CCC(CC3)NC(=O)C4=CC(=O)c5ccc(F)cc5O4)cc2n1,4.7,Dev-set
CHEMBL257524,CCc1oc2c(C)c3CCN(CCc3cc2n1)C(C)CCSc4nnc(c5cccc6nc(C)ccc56)n4C,5.4,Dev-set
CHEMBL269994,CCc1oc2c(C)c3CCN(CCCCSc4nnc(c5cccc6nc(C)ccc56)n4C)CCc3cc2n1,5.8,Dev-set
CHEMBL401752,CCc1oc2c(C)c3CCN(CCCSc4nnc(c5cccc6nc(C)ccc56)n4C)CCc3cc2n1,6.3,Dev-set
CHEMBL401777,CCc1oc2c(C)c3CCN(CCSc4nnc(c5cccc6nc(C)ccc56)n4C)CCc3cc2n1,5.6,Dev-set
CHEMBL557648,CCc1oc(CCc2cc(cc(NC(C)C)n2)N3CCOCC3)nc1C,6.27,Dev-set
CHEMBL3703285,CCC1Oc2ccc(cc2C3(COC(=N3)N)C14COC4)c5cncc(c5)C#CC,5.1,Dev-set
CHEMBL556183,CCc1oc(CCc2cc(cc(NCC#N)n2)N3CCOCC3)nc1C,5.37,Dev-set
CHEMBL559987,CCc1oc(CCc2cc(cc(NC(=O)C)n2)N3CCOCC3)nc1C,5.15,Dev-set
CHEMBL3703214,CCC1Oc2ccc(Br)cc2C3(COC(=N3)N)C14COC4,5,Dev-set
CHEMBL427836,CCc1oc2ccc3CCN(CCCSc4nnc(c5ocnc5C)n4C)CCc3c2n1,5.3,Dev-set
CHEMBL3703283,CCC1Oc2ccc(cc2C3(COC(=N3)N)C14COC4)c5cncnc5,5,Dev-set
CHEMBL272546,CCc1oc2cc3CCN(CCCSc4nnc(c5ocnc5C)n4C)CCc3cc2n1,5.2,Dev-set
CHEMBL1520,CCCc1nc(C)c2C(=O)N=C(Nn12)c3cc(ccc3OCC)S(=O)(=O)N4CCN(CC)CC4,4.1,Dev-set
CHEMBL1224092,CCCC1(CCCN1)C(=O)c2ccc3[nH]ncc3c2,5,Dev-set
CHEMBL1078231,CCCC[C@H]1CN(CC2CCOCC2)C(=O)OC13CCN(CC3)C4(C)CCN(CC4)C(=O)c5c(C)ncnc5C,4.92,Dev-set
CHEMBL207690,CCCc1c(OCCCN2C(=O)Cc3cc(CC(=O)O)ccc23)ccc4c(noc14)C(F)(F)F,5,Dev-set
CHEMBL1224164,CCCC1(CCCN1)C(=O)c2ccc3[nH]ccc3c2,5,Dev-set
CHEMBL564536,CCc1sc(CCc2cc(cc(NC(C)c3cc(Cl)cc(NC(=O)OC(C)C)c3)n2)N4CCOCC4)nc1C,7.44,Dev-set
CHEMBL223997,CCCC#Cc1cc(cs1)c2n[nH]c3c2Cc4cc(CN5CCN(C)CC5)ccc34,5.74,Dev-set
CHEMBL2324344,CCCC(=O)C1CCN(CC1)c2ncnc3CCN(Cc23)C(=O)c4ccc(cc4)c5ccccc5,5.11,Dev-set
CHEMBL1649932,CCCC(=O)N1CCc2c(C1)nc(C)n2[C@H]3C[C@H]4CC[C@@H](C3)N4CC[C@H](NC(=O)C)c5cccc(F)c5,5.22,Dev-set
CHEMBL1521373,CCc1nnc(NC(=O)CSc2nc(cc(c3ccc(OC)cc3)c2C#N)c4ccccc4)s1,5.9,Dev-set
CHEMBL1224024,CCCC1(CCCN1)C(=O)c2ccc(Cl)c(Cl)c2,5.51,Dev-set
CHEMBL2325412,CCc1cc(ccc1C)C(SC[C@H](N)C(=O)O)(c2ccccc2)c3ccccc3,4.6,Dev-set
CHEMBL2023922,CCc1cc(ccc1NC(=O)c2ccccc2F)c3oc(NCCCN4CCCCC4)nn3,4.6,Dev-set
CHEMBL1224165,CCCC1(CCCN1)C(=O)c2cc(F)c3[nH]ccc3c2,5.23,Dev-set
CHEMBL515004,CCCC1=Nc2ccccc2C(=O)N1c3ccc(OCCCN4CCCC4)cc3,5.55,Dev-set
CHEMBL1224089,CCCC1(CCCN1)C(=O)c2ccc(N)c(Cl)c2,5,Dev-set
CHEMBL567417,CCCC1(CC)Cc2c(CN3CCC4(CC3)CCN(CC4)C(=O)c5ccc(N)cn5)cccc2O1,5.46,Dev-set
CHEMBL448,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,3.88,Dev-set
CHEMBL1330355,CCCCC(CC)CNCC(CC)CCCC,5,Dev-set
CHEMBL3237574,CCCc1nc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)nnc2C(=O)N)ccc1OC,5.4,Dev-set
CHEMBL1323699,CCCCC(CC)COC(=O)c1ccc(cc1)N(C)C,4.55,Dev-set
CHEMBL3703288,CCCC1Oc2ccc(cc2C3(COC(=N3)N)C14COC4)c5cncnc5,5,Dev-set
CHEMBL1271069,CCCc1cc(nc(n1)C#N)c2cc(cc(c2)C(F)(F)F)C(=O)N(C)C,5,Dev-set
CHEMBL1271174,CCCc1cc(nc(n1)C#N)c2cc(cc(c2)C(F)(F)F)C(=O)N(C)Cc3ccccc3,6.4,Dev-set
CHEMBL1271070,CCCc1cc(nc(n1)C#N)c2cc(cc(c2)C(F)(F)F)C(=O)N(C)CCN(C)C,6.1,Dev-set
CHEMBL1234898,CCCc1cc(nc(n1)C#N)c2cc(cc(c2)C(F)(F)F)C(=O)N(CCN(C)C)Cc3ccccc3,6.9,Dev-set
CHEMBL400235,CCCC(=O)NC1CCc2ccc(CCN3CCN(CC3)c4nsc5ccccc45)cc12,6.7,Dev-set
CHEMBL402826,CCCc1oc2cc3CCN(CCCSc4nnc(c5cccc6nc(C)ccc56)n4C)CCc3cc2n1,6.2,Dev-set
CHEMBL3577937,CCCC[C@@H]1C[C@@H](CC[C@@H]1NC(=O)CNC(=O)c2cccc(c2)C(F)(F)F)N(C)C(C)C,6.44,Dev-set
CHEMBL252228,CCCC(=O)NC1CCc2cc(CCN3CCN(CC3)c4nsc5ccccc45)ccc12,6.6,Dev-set
CHEMBL192,CCCc1nn(C)c2C(=O)NC(=Nc12)c3cc(ccc3OCC)S(=O)(=O)N4CCN(C)CC4,3.8,Dev-set
CHEMBL1201147,CCCCC(CC)COC(=O)C(=C(c1ccccc1)c2ccccc2)C#N,5.15,Dev-set
CHEMBL3703289,CCCC1Oc2ccc(cc2C3(COC(=N3)N)C14COC4)c5cncc(c5)C#CC,5.27,Dev-set
CHEMBL3237579,CCCc1nc(Nc2cc(NCCN)nnc2C(=O)N)ccc1OC,5,Dev-set
CHEMBL2146806,CCCCN1CCC[C@@H]1CN2N=C(Cc3ccc(Cl)cc3)c4cnccc4C2=O,7.3,Dev-set
CHEMBL549984,CCCCC(NC(=O)CC1CCN(Cc2ccn(c2)c3ccc(cc3)C(F)(F)F)CC1)c4ccc(OC)nc4,6,Dev-set
CHEMBL1922933,CCCCC[C@@H](Cc1ccc(cc1)C(=O)NCCC(=O)O)C(=O)c2cc3cc(Cl)ccc3n2c4cccc(c4)C(F)(F)F,5.43,Dev-set
CHEMBL559612,CCCCCCC(C)(C)c1ccc([C@@H]2C[C@H](O)CC[C@H]2CCCO)c(O)c1,5.05,Dev-set
CHEMBL1080046,CCCCc1ccc(cc1)S(=O)(=O)Nc2ccc3CCN(Cc4cc[nH]n4)CCc3c2,5.6,Dev-set
CHEMBL1513,CCCCC1=NC2(CCCC2)C(=O)N1Cc3ccc(cc3)c4ccccc4c5nn[nH]n5,3.71,Dev-set
CHEMBL1223601,CCCCc1ccc(cc1)S(=O)(=O)Nc2ccc(cc2)[C@]34CNC[C@H]3C4,5.7,Dev-set
CHEMBL1088803,CCCCC(N1CCOCC1)C(O)(c2cccnc2)c3cccnc3,4.44,Dev-set
CHEMBL562847,CCCCC(NC(=O)CC1CCN(Cc2ccn(c2)c3ccc(cc3)C(F)(F)F)CC1)C4=CNC(=O)C=C4,4.5,Dev-set
CHEMBL3326188,CCCCCc1ccc(cc1)c2ccoc2C(=O)NNC(=O)c3ccc(O)c(c3)[N+](=O)[O-],6,Dev-set
CHEMBL24510,CCCCc1ccc(nc1)C(=O)O,5.25,Dev-set
CHEMBL3093982,CCCCCCCN(CC)CC#CCOc1ccc(Cl)cc1,7.24,Dev-set
CHEMBL1449245,CCCCCC\C(=C/c1ccccc1)\C=O,7.3,Dev-set
CHEMBL1442113,CCCCCCc1ccc(cc1)c2ccc(cc2)C#N,5.2,Dev-set
CHEMBL2325207,CCCCCCC#Cc1cccc(C#CCCCCCC)[n+]1C,5.7,Dev-set
CHEMBL8747,CCCCCC(O)c1cccc(OCc2ccc3ccccc3n2)c1,4.45,Dev-set
CHEMBL1088804,CCCCCCC(N1CCOCC1)C(O)(c2cccnc2)c3cccnc3,4.56,Dev-set
CHEMBL2069499,CCCCC1(CCCC)N[C@H](Cc2c1[nH]c3ccccc23)c4nc(c[nH]4)c5ccccc5,6.82,Dev-set
